321,1,1.0
353,0,1.0
385,0,2.0
385,5,1.0
385,2,13.0
417,0,1.0
419,1,4.0
419,0,5.0
419,2,5.0
450,1,1.0
33,0,6.0
33,2,5.0
33,1,4.0
33,3,6.0
481,2,5.0
481,1,4.0
481,3,6.0
