450,0,2.0
450,1,1.0
33,0,62.0
33,4,21.0
33,1,1.0
33,2,6.0
545,1,2.0
577,1,2.0
641,0,2.0
641,1,2.0
673,1,2.0
673,3,2.0
705,0,2.0
706,3,2.0
417,0,77.0
417,5,6.0
417,4,13.0
417,1,15.0
417,2,6.0
417,3,4.0
707,5,2.0
707,1,5.0
707,3,2.0
708,0,2.0
708,5,1.0
708,1,1.0
708,2,1.0
513,0,8.0
513,5,8.0
513,4,8.0
513,1,15.0
513,2,4.0
513,3,6.0
709,1,2.0
481,0,10.0
481,4,4.0
481,1,13.0
481,2,3.0
